order_date,delivery_date,sku_id,product_name,category,quantity,outlet_id,outlet_name,channel,district,unit_cost,unit_price,cost,revenue
2025-12-01,2025-12-03,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,3,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,21.95,27.27,65.85,81.81
2025-12-01,2025-12-03,HTB-CW-002,Milk Choco Wafer 35g x24,Chocolate Wafers,2,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,48.73,64.05,97.46,128.1
2025-12-01,2025-12-03,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,2,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,34.93,42.13,69.86,84.26
2025-12-01,2025-12-03,HTB-PR-006,Durian Wafer Tin 107g x12,Premium,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,120.37,152.69,120.37,152.69
2025-12-01,2025-12-03,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,224.56,303.13,224.56,303.13
2025-12-20,2025-12-22,HTB-WS-005,Strawberry Wafer Stick 47g x24,Wafer Sticks,3,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,33.8,46.92,101.4,140.76
2025-12-20,2025-12-22,HTB-GP-003,CNY Reunion Box Standard,Festive Gift Packs,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,197.34,260.02,197.34,260.02
2025-12-20,2025-12-22,HTB-CC-003,Marie Biscuit 75g x14,Cream Crackers,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,51.04,67.87,51.04,67.87
2025-12-20,2025-12-22,HTB-CC-001,Love Letters 75g x14,Cream Crackers,3,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,53.72,68.28,161.16,204.84
2025-12-20,2025-12-22,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,2,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,123.58,169.42,247.16,338.84
2025-12-20,2025-12-22,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,53.8,68.55,53.8,68.55
2025-12-20,2025-12-22,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,3,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,34.1,44.99,102.3,134.97
2025-12-20,2025-12-22,HTB-LC-005,Mocha Layer Cake 18g x24,Layer Cakes,2,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,22.62,29.13,45.24,58.26
2025-12-20,2025-12-22,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,3,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,36.56,44.66,109.68,133.98
2025-12-23,2025-12-25,HTB-WS-005,Strawberry Wafer Stick 47g x24,Wafer Sticks,2,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,32.4,45.43,64.8,90.86
2025-12-23,2025-12-25,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,3,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,22.63,28.1,67.89,84.3
2025-12-23,2025-12-25,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,38.36,46.29,38.36,46.29
2025-12-23,2025-12-25,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,26.42,30.28,26.42,30.28
2025-12-23,2025-12-25,HTB-PR-006,Durian Wafer Tin 107g x12,Premium,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,124.84,168.57,124.84,168.57
2025-12-23,2025-12-25,HTB-GP-006,Kids Party Pack,Festive Gift Packs,1,R01041,7-Eleven Petaling #88,Convenience Store,Petaling,189.36,269.17,189.36,269.17
2025-12-25,2025-12-30,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,272.03,355.03,272.03,355.03
2025-12-25,2025-12-30,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,53.67,69.68,53.67,69.68
2025-12-25,2025-12-30,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,223.04,309.24,223.04,309.24
2025-12-25,2025-12-30,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,20.76,28.1,20.76,28.1
2025-12-21,2025-12-26,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,236.48,295.0,236.48,295.0
2025-12-21,2025-12-26,HTB-CC-003,Marie Biscuit 75g x14,Cream Crackers,3,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,51.3,66.04,153.9,198.12
2025-12-21,2025-12-26,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,122.37,174.97,122.37,174.97
2025-12-21,2025-12-26,HTB-PR-002,Seaweed Wafer Tin 107g x12,Premium,2,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,124.0,163.05,248.0,326.1
2025-12-31,2026-01-02,HTB-PR-001,Choco Lava Tin 107g x12,Premium,2,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,110.63,151.0,221.26,302.0
2025-12-31,2026-01-02,HTB-PR-002,Seaweed Wafer Tin 107g x12,Premium,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,113.81,164.23,113.81,164.23
2025-12-31,2026-01-02,HTB-CC-001,Love Letters 75g x14,Cream Crackers,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,55.76,65.0,55.76,65.0
2025-12-31,2026-01-02,HTB-CW-002,Milk Choco Wafer 35g x24,Chocolate Wafers,3,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,49.9,62.77,149.7,188.31
2025-12-31,2026-01-02,HTB-GP-003,CNY Reunion Box Standard,Festive Gift Packs,1,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,192.7,286.71,192.7,286.71
2025-12-31,2026-01-02,HTB-WS-007,Tiramisu Wafer Stick 47g x24,Wafer Sticks,2,R01042,Caltex StarMart Petaling #99,Petrol Station,Petaling,37.2,47.33,74.4,94.66
2025-12-26,2025-12-31,HTB-GP-001,Christmas Hamper Standard,Festive Gift Packs,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,183.12,257.95,183.12,257.95
2025-12-26,2025-12-31,HTB-GP-004,CNY Reunion Box Premium,Festive Gift Packs,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,237.5,320.25,237.5,320.25
2025-12-26,2025-12-31,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,212.76,301.99,212.76,301.99
2025-12-26,2025-12-31,HTB-GP-006,Kids Party Pack,Festive Gift Packs,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,194.69,271.71,194.69,271.71
2025-12-26,2025-12-31,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,3,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,34.69,48.95,104.07,146.85
2025-12-26,2025-12-31,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,26.81,33.28,26.81,33.28
2025-12-26,2025-12-31,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,3,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,22.38,27.2,67.14,81.6
2025-12-26,2025-12-31,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,132.13,162.63,132.13,162.63
2025-12-26,2025-12-31,HTB-CC-003,Marie Biscuit 75g x14,Cream Crackers,2,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,53.53,64.68,107.06,129.36
2025-12-16,2025-12-20,HTB-LC-001,Choco Layer Cake 18g x24,Layer Cakes,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,22.01,26.88,22.01,26.88
2025-12-16,2025-12-20,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,2,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,54.04,73.98,108.08,147.96
2025-12-16,2025-12-20,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,25.01,30.3,25.01,30.3
2025-12-16,2025-12-20,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,2,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,47.33,62.32,94.66,124.64
2025-12-16,2025-12-20,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,224.44,313.45,224.44,313.45
2025-12-16,2025-12-20,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,2,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,22.29,26.2,44.58,52.4
2025-12-16,2025-12-20,HTB-CC-001,Love Letters 75g x14,Cream Crackers,2,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,51.58,68.59,103.16,137.18
2025-12-16,2025-12-20,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,37.1,44.78,37.1,44.78
2025-12-16,2025-12-20,HTB-GP-004,CNY Reunion Box Premium,Festive Gift Packs,1,R01043,7-Eleven Petaling #38,Convenience Store,Petaling,244.43,317.92,244.43,317.92
2025-12-21,2025-12-23,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,230.96,307.62,230.96,307.62
2025-12-21,2025-12-23,HTB-CW-002,Milk Choco Wafer 35g x24,Chocolate Wafers,3,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,47.56,58.19,142.68,174.57
2025-12-21,2025-12-23,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,204.23,287.24,408.46,574.48
2025-12-21,2025-12-23,HTB-LC-005,Mocha Layer Cake 18g x24,Layer Cakes,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,24.49,29.76,48.98,59.52
2025-12-21,2025-12-23,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,49.2,64.99,49.2,64.99
2025-12-21,2025-12-23,HTB-PR-002,Seaweed Wafer Tin 107g x12,Premium,3,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,111.69,146.09,335.07,438.27
2025-12-21,2025-12-23,HTB-CC-001,Love Letters 75g x14,Cream Crackers,3,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,55.56,72.82,166.68,218.46
2025-12-21,2025-12-23,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,20.05,28.78,20.05,28.78
2025-12-21,2025-12-23,HTB-WS-001,Choco Wafer Stick 47g x24,Wafer Sticks,3,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,33.22,44.83,99.66,134.49
2025-12-21,2025-12-23,HTB-CC-002,Butter Biscuit 75g x14,Cream Crackers,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,51.25,69.84,102.5,139.68
2025-12-21,2025-12-23,HTB-WS-007,Tiramisu Wafer Stick 47g x24,Wafer Sticks,5,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,38.19,50.5,190.95,252.5
2025-12-21,2025-12-23,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,127.25,169.6,127.25,169.6
2025-12-24,2025-12-26,HTB-GP-006,Kids Party Pack,Festive Gift Packs,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,189.3,278.36,189.3,278.36
2025-12-24,2025-12-26,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,231.66,310.85,231.66,310.85
2025-12-24,2025-12-26,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,4,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,23.46,26.08,93.84,104.32
2025-12-24,2025-12-26,HTB-CW-003,White Choco Wafer 35g x24,Chocolate Wafers,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,47.39,63.05,47.39,63.05
2025-12-24,2025-12-26,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,5,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,35.62,44.91,178.1,224.55
2025-12-24,2025-12-26,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,5,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,24.13,28.75,120.65,143.75
2025-12-24,2025-12-26,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,53.8,66.49,53.8,66.49
2025-12-24,2025-12-26,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,3,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,36.16,51.53,108.48,154.59
2025-12-24,2025-12-26,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,50.0,65.15,100.0,130.3
2025-12-24,2025-12-26,HTB-LC-002,Strawberry Layer Cake 18g x24,Layer Cakes,3,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,20.07,28.74,60.21,86.22
2025-12-22,2025-12-24,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,4,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,51.94,62.7,207.76,250.8
2025-12-22,2025-12-24,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,24.08,30.71,48.16,61.42
2025-12-22,2025-12-24,HTB-CW-003,White Choco Wafer 35g x24,Chocolate Wafers,4,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,48.5,64.58,194.0,258.32
2025-12-22,2025-12-24,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,3,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,55.82,73.19,167.46,219.57
2025-12-22,2025-12-24,HTB-LC-002,Strawberry Layer Cake 18g x24,Layer Cakes,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,21.8,26.53,43.6,53.06
2025-12-22,2025-12-24,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,267.43,350.52,267.43,350.52
2025-12-22,2025-12-24,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,5,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,49.18,60.47,245.9,302.35
2025-12-22,2025-12-24,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,37.64,46.58,75.28,93.16
2025-12-22,2025-12-24,HTB-CC-002,Butter Biscuit 75g x14,Cream Crackers,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,53.94,70.08,107.88,140.16
2025-12-22,2025-12-24,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,1,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,119.76,161.15,119.76,161.15
2025-12-22,2025-12-24,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,2,R01044,Mynews Mart Petaling #01,Minimarket,Petaling,36.74,51.04,73.48,102.08
2025-12-26,2026-01-01,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,2,R01045,Warung Pak Abu Petaling #65,Sundry Shop,Petaling,46.79,60.21,93.58,120.42
2025-12-26,2026-01-01,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,1,R01045,Warung Pak Abu Petaling #65,Sundry Shop,Petaling,124.08,162.25,124.08,162.25
2025-12-26,2026-01-01,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,1,R01045,Warung Pak Abu Petaling #65,Sundry Shop,Petaling,49.39,62.21,49.39,62.21
2025-12-26,2026-01-01,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,2,R01045,Warung Pak Abu Petaling #65,Sundry Shop,Petaling,36.75,46.86,73.5,93.72
2025-12-26,2026-01-01,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,2,R01045,Warung Pak Abu Petaling #65,Sundry Shop,Petaling,38.85,48.24,77.7,96.48
2025-12-26,2026-01-01,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,1,R01045,Warung Pak Abu Petaling #65,Sundry Shop,Petaling,25.97,30.55,25.97,30.55
2025-12-02,2025-12-04,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,2,R01046,Petron Treats Petaling #14,Petrol Station,Petaling,52.55,62.53,105.1,125.06
2025-12-02,2025-12-04,HTB-PR-001,Choco Lava Tin 107g x12,Premium,1,R01046,Petron Treats Petaling #14,Petrol Station,Petaling,118.01,149.8,118.01,149.8
2025-12-02,2025-12-04,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,2,R01046,Petron Treats Petaling #14,Petrol Station,Petaling,49.2,65.1,98.4,130.2
2025-12-02,2025-12-04,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,3,R01046,Petron Treats Petaling #14,Petrol Station,Petaling,37.62,46.25,112.86,138.75
2025-12-24,2025-12-26,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,244.81,301.7,244.81,301.7
2025-12-24,2025-12-26,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,3,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,26.07,31.58,78.21,94.74
2025-12-24,2025-12-26,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,2,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,115.59,157.75,231.18,315.5
2025-12-24,2025-12-26,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,1,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,134.44,158.8,134.44,158.8
2025-12-15,2025-12-17,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,2,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,133.56,164.27,267.12,328.54
2025-12-15,2025-12-17,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,1,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,33.81,46.34,33.81,46.34
2025-12-15,2025-12-17,HTB-PR-002,Seaweed Wafer Tin 107g x12,Premium,2,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,112.7,156.71,225.4,313.42
2025-12-15,2025-12-17,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,2,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,51.28,65.14,102.56,130.28
2025-12-15,2025-12-17,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,3,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,23.8,28.72,71.4,86.16
2025-12-15,2025-12-17,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01047,Caltex StarMart Petaling #82,Petrol Station,Petaling,246.9,335.83,246.9,335.83
2025-12-11,2025-12-13,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,3,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,32.18,43.03,96.54,129.09
2025-12-11,2025-12-13,HTB-WS-001,Choco Wafer Stick 47g x24,Wafer Sticks,2,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,34.26,45.96,68.52,91.92
2025-12-11,2025-12-13,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,1,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,20.65,26.58,20.65,26.58
2025-12-11,2025-12-13,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,2,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,210.49,285.83,420.98,571.66
2025-12-11,2025-12-13,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,1,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,119.33,153.61,119.33,153.61
2025-12-11,2025-12-13,HTB-CC-004,Digestive Biscuit 75g x14,Cream Crackers,3,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,57.76,68.03,173.28,204.09
2025-12-11,2025-12-13,HTB-GP-006,Kids Party Pack,Festive Gift Packs,2,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,180.24,264.93,360.48,529.86
2025-12-11,2025-12-13,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,4,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,53.26,65.05,213.04,260.2
2025-12-11,2025-12-13,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,2,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,257.14,347.67,514.28,695.34
2025-12-11,2025-12-13,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,5,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,37.81,48.65,189.05,243.25
2025-12-11,2025-12-13,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,5,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,51.6,63.96,258.0,319.8
2025-12-11,2025-12-13,HTB-PR-005,Macadamia Cookie Tin 150g x12,Premium,1,R01048,KK Super Mart Petaling #20,Minimarket,Petaling,129.17,172.57,129.17,172.57
2025-12-08,2025-12-10,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,3,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,21.67,26.71,65.01,80.13
2025-12-08,2025-12-10,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,5,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,36.44,48.15,182.2,240.75
2025-12-08,2025-12-10,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,2,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,267.17,346.87,534.34,693.74
2025-12-08,2025-12-10,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,232.48,300.81,232.48,300.81
2025-12-08,2025-12-10,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,3,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,46.56,62.39,139.68,187.17
2025-12-08,2025-12-10,HTB-CC-002,Butter Biscuit 75g x14,Cream Crackers,4,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,55.39,72.38,221.56,289.52
2025-12-08,2025-12-10,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,4,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,23.37,26.26,93.48,105.04
2025-12-08,2025-12-10,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,3,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,22.54,30.78,67.62,92.34
2025-12-08,2025-12-10,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,2,R01049,KK Super Mart Petaling #70,Minimarket,Petaling,25.32,31.66,50.64,63.32
2025-12-22,2025-12-25,HTB-PR-005,Macadamia Cookie Tin 150g x12,Premium,1,R01050,Kedai Siti Petaling #01,Sundry Shop,Petaling,131.41,176.96,131.41,176.96
2025-12-22,2025-12-25,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,1,R01050,Kedai Siti Petaling #01,Sundry Shop,Petaling,213.13,309.83,213.13,309.83
2025-12-22,2025-12-25,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,2,R01050,Kedai Siti Petaling #01,Sundry Shop,Petaling,53.56,66.91,107.12,133.82
2025-12-25,2025-12-27,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,250.72,348.76,250.72,348.76
2025-12-25,2025-12-27,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,3,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,48.42,59.66,145.26,178.98
2025-12-25,2025-12-27,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,2,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,53.99,65.31,107.98,130.62
2025-12-25,2025-12-27,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,37.4,50.84,37.4,50.84
2025-12-25,2025-12-27,HTB-LC-001,Choco Layer Cake 18g x24,Layer Cakes,2,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,20.05,26.8,40.1,53.6
2025-12-25,2025-12-27,HTB-WS-001,Choco Wafer Stick 47g x24,Wafer Sticks,2,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,33.02,42.41,66.04,84.82
2025-12-19,2025-12-21,HTB-WS-001,Choco Wafer Stick 47g x24,Wafer Sticks,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,35.84,46.99,35.84,46.99
2025-12-19,2025-12-21,HTB-CC-002,Butter Biscuit 75g x14,Cream Crackers,3,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,51.98,68.04,155.94,204.12
2025-12-19,2025-12-21,HTB-CC-006,Salted Cracker 75g x14,Cream Crackers,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,50.87,65.8,50.87,65.8
2025-12-19,2025-12-21,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,229.37,304.44,229.37,304.44
2025-12-19,2025-12-21,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,263.82,355.96,263.82,355.96
2025-12-17,2025-12-19,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,236.08,308.33,236.08,308.33
2025-12-17,2025-12-19,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,2,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,47.99,67.33,95.98,134.66
2025-12-17,2025-12-19,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,211.99,294.48,211.99,294.48
2025-12-17,2025-12-19,HTB-CC-001,Love Letters 75g x14,Cream Crackers,3,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,52.03,68.38,156.09,205.14
2025-12-17,2025-12-19,HTB-GP-004,CNY Reunion Box Premium,Festive Gift Packs,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,255.27,332.84,255.27,332.84
2025-12-08,2025-12-10,HTB-CC-001,Love Letters 75g x14,Cream Crackers,2,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,52.23,72.47,104.46,144.94
2025-12-08,2025-12-10,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,20.86,27.21,20.86,27.21
2025-12-08,2025-12-10,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,1,R01051,Mynews.com Petaling #03,Convenience Store,Petaling,50.25,62.3,50.25,62.3
